source_record_id,target_record_id,relationship_type
8d4e4d56-2132-51ad-8616-eec347f6cb3d,868ad9c1-3af5-5e61-8a78-78e4bf40f9b7,CLASSIFIES
89e3b607-2b41-5f7c-8c6d-1765ebafa270,053bbcef-5e35-53a4-8e36-afc038093b22,CLASSIFIES
cf48e228-2b9a-51b9-8439-2e288f1a54e4,1fa748fc-a08b-5ce6-8acc-3f66099fc5ac,CLASSIFIES
5d5cbf73-1fea-5e68-850d-19826b3f712f,0061cde4-525c-54a2-8b1b-4dc01b134726,CLASSIFIES
bbb1207a-6736-51d4-8179-914a4a7463e3,78256191-4281-5a57-82c2-93416bfdb6d5,CLASSIFIES
108ec837-1842-54c8-898e-83586b2ec304,2a801825-abae-5d5e-8e78-24701c1fa40d,CLASSIFIES
63854453-bfa4-534d-8c61-2e5244954408,608d3c30-a1ad-5778-8c8e-18ec45e103e0,CLASSIFIES
463b0deb-43dd-5e38-81da-459fdc7978fd,52cfeefe-ebe5-5da3-8be5-c17b9cf67f77,CLASSIFIES
66d55844-d488-54fc-84e8-fab286d159d6,b773e6b6-1fae-54a4-8763-75399def2160,CLASSIFIES
642b6f16-8712-5bf3-89ba-dfa53edf6a87,57e9e74d-9fe7-53f1-8c57-3dbafe821671,CLASSIFIES
43146365-4f7f-52d4-8b33-c4d1b94c3340,01494023-9e99-5435-8f40-791eca42d815,CLASSIFIES
f552a752-f322-5bf6-8158-76eedd74f900,65dbbade-fef4-5afd-81ab-708905ffecb1,CLASSIFIES
aedc7646-ed56-51ef-8a2a-8a82b74228d5,9cc01029-b071-5b56-8b83-235f65160183,CLASSIFIES
e801ac42-858c-5494-8844-bb0db1fc305f,380f0843-d5a8-5e0d-8915-49a1d4b811b0,CLASSIFIES
544b5dd2-f74e-534b-8a29-a4a66c8b86ad,befc0cf6-5d26-561c-8923-a6d51ac486dd,CLASSIFIES
a9b45a9b-0291-55ce-8736-860e4a895e1a,4911d159-4c71-5810-89da-72a08e8451d1,CLASSIFIES
3d018ad8-3c6c-529c-8b56-0122f21991d3,78e29f93-a952-5701-8214-8b449c382f9e,CLASSIFIES
27f39d88-ab7a-5d88-8332-b02f368efbc6,2a1dc03e-b887-56c3-86b3-6c406a640f10,CLASSIFIES
e64fc562-3a89-53dd-839a-b94034dc19fe,c7c383bf-8751-515b-8972-01708bd42247,CLASSIFIES
2029b268-a28e-5e9d-8ba8-d7ea04d1ca94,43f054d8-29d7-5421-883b-8039763dae4e,CLASSIFIES
556e85dd-a5ca-531b-8949-b34c90e78168,4d1ad9e3-88b3-5c6c-8fe7-e9855e624afc,CLASSIFIES
9b6bf3c4-c5ab-5de3-845b-7a13b512d9a7,4258efce-56f0-5d9e-8a50-523f7b44d93d,CLASSIFIES
7595dcbf-aa3a-5c4d-844b-a057301ad832,459b2ee1-dd5f-5bdd-8b38-8d7118ad4f7c,CLASSIFIES
db87f24b-7cd1-504d-8b38-ac0aa9606f0a,82b0ca1c-80be-50dd-8aca-c79ed761def3,CLASSIFIES
f49944aa-6796-524a-8cad-0d91fa2f689f,94438b40-e8b9-5f57-86fe-76f22a87896f,CLASSIFIES
3a44c6a0-9f76-5a31-8565-09e3af78d017,3522b75c-021d-5ede-8344-c6e278dac542,CLASSIFIES
