source_record_id,target_record_id,relationship_type
f3ae31a1-94a0-58a9-89c6-9ce2442b5bab,2ad3ccab-12be-537a-8727-72b0454e70fe,PART_OF
2c346076-3957-50f9-81b5-6ae92cb6ed33,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f3ae31a1-94a0-58a9-89c6-9ce2442b5bab,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
fc135b5c-2b27-5f3e-8430-94e09472be39,edeb5617-fddf-513f-8382-bf7e2bd74e9d,CLASSIFIES
fc135b5c-2b27-5f3e-8430-94e09472be39,2ad3ccab-12be-537a-8727-72b0454e70fe,PART_OF
edeb5617-fddf-513f-8382-bf7e2bd74e9d,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
fc135b5c-2b27-5f3e-8430-94e09472be39,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
92af4cca-5608-5ba8-80f7-10bc784e51e2,0d5e97be-1cd7-5e42-8d3d-9e9de3ca1cd7,CLASSIFIES
92af4cca-5608-5ba8-80f7-10bc784e51e2,a18b8bcb-24fe-55fa-8610-70a94852c90f,PART_OF
0d5e97be-1cd7-5e42-8d3d-9e9de3ca1cd7,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
92af4cca-5608-5ba8-80f7-10bc784e51e2,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
14e198dc-65fe-5b9e-8b8c-4aa3cecb836a,0a4d7195-acc3-520f-86ed-48b44999a746,CLASSIFIES
14e198dc-65fe-5b9e-8b8c-4aa3cecb836a,a18b8bcb-24fe-55fa-8610-70a94852c90f,PART_OF
0a4d7195-acc3-520f-86ed-48b44999a746,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
14e198dc-65fe-5b9e-8b8c-4aa3cecb836a,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
0f4be055-3dd0-50b6-8bf6-f0eec82f312c,53285c36-fdb1-5e7c-8885-8f6e846fe42b,CLASSIFIES
0f4be055-3dd0-50b6-8bf6-f0eec82f312c,a18b8bcb-24fe-55fa-8610-70a94852c90f,PART_OF
53285c36-fdb1-5e7c-8885-8f6e846fe42b,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
0f4be055-3dd0-50b6-8bf6-f0eec82f312c,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f92bfcd4-8aae-5a4f-86a9-b532b00f76f8,adb6a444-d2a8-528a-8ad5-edb47205d010,CLASSIFIES
f92bfcd4-8aae-5a4f-86a9-b532b00f76f8,a18b8bcb-24fe-55fa-8610-70a94852c90f,PART_OF
adb6a444-d2a8-528a-8ad5-edb47205d010,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f92bfcd4-8aae-5a4f-86a9-b532b00f76f8,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
66b87601-9aad-5113-8d41-6fa40e70a962,7db6973d-b307-5fa0-89cb-e0f944fe3906,CLASSIFIES
66b87601-9aad-5113-8d41-6fa40e70a962,ae1ffb0d-de4d-5721-8137-b97981f965e6,PART_OF
7db6973d-b307-5fa0-89cb-e0f944fe3906,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
66b87601-9aad-5113-8d41-6fa40e70a962,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
88b03175-2f21-5c8c-8230-2aa54c48e8d4,75ba3fd7-81dd-51dc-8189-ecf21991d47d,CLASSIFIES
88b03175-2f21-5c8c-8230-2aa54c48e8d4,ae1ffb0d-de4d-5721-8137-b97981f965e6,PART_OF
